                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250424"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                              cz_top_mass                            cz_top_radius                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                   radius                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     1280                  1.0000000000000000E+003                  3.0000000000000000E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999678825058E-001                  1.7331450040644632E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999678825058E-001                  1.7331450040644632E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999935765012E+000                  4.9418564711982604E+000                 -6.5156730708031780E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.5156730708031780E+000                 -6.5156730708032846E+000                 -1.9127622228833129E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7051344095791867E+000                  1.1632218578085203E+000                  4.9430530406073609E+000                  6.9399527061038335E-001                  3.3511070817463477E+000                  0.0000000000000000E+000                  1.3790390845905234E+001                 -8.3323539679255354E-001                  6.4931617321716226E+000                  6.1601486027238739E-001                  8.5501315747308737E-001                  1.2821933357616513E+000                  7.0999799999993973E-001                  2.7591705516135406E-001                  3.0829542978004659E-003                  7.4776953387711625E-003                  3.0829542978004667E-003                  7.4776953387711573E-003                  1.4199959999999920E+000                  5.5183411032270846E-001                                        0                                        4 
                                       2                                     1280                  2.2000000000000000E+003                  3.0791812460476247E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.6137590231037703E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.6137590231037703E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999963890007E+000                  4.9344553542092724E+000                 -6.5085393456574590E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.5085393456574590E+000                 -6.5085393456575691E+000                 -1.9104196473853811E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7051835115145475E+000                  1.1620326379027728E+000                  4.9351738584141076E+000                  6.9330245678678804E-001                  3.3524927093935379E+000                  0.0000000000000000E+000                  1.3793123470384499E+001                 -8.3118318028339055E-001                  6.4938418365593371E+000                  6.1601461234709176E-001                  8.5501315747306272E-001                  1.2821933357617317E+000                  7.0999799999986613E-001                  2.7591705516135406E-001                  3.0829542978004659E-003                  7.4776953387711625E-003                  3.0829542978004667E-003                  7.4776953387711590E-003                  1.4199959999999825E+000                  5.5183411032270846E-001                                        0                                        3 
                                       3                                     1280                  3.6400000000000000E+003                  3.1583624920952493E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.4415737638269288E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.4415737638269288E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999963890007E+000                  4.9250647408378185E+000                 -6.5000277126379782E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.5000277126379782E+000                 -6.5000277126380936E+000                 -1.9076287555572385E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7052339525797215E+000                  1.1605802558006733E+000                  4.9257842255163391E+000                  6.9247538360539040E-001                  3.3541468557563334E+000                  0.0000000000000000E+000                  1.3796386997910490E+001                 -8.2873090591197973E-001                  6.4946527563192360E+000                  6.1601431770601034E-001                  8.5501315747303308E-001                  1.2821933357618303E+000                  7.0999799999977631E-001                  2.7591705516135406E-001                  3.0829542978004659E-003                  7.4776953387711625E-003                  3.0829542978004663E-003                  7.4776953387711573E-003                  1.4199959999999674E+000                  5.5183411032270846E-001                                        0                                        3 
                                       4                                     1280                  5.3680000000000000E+003                  3.2375437381428744E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.4090226930358543E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.4090226930358543E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999963890007E+000                  4.9138885360560707E+000                 -6.4898828131510919E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.4898828131510919E+000                 -6.4898828131512136E+000                 -1.9043076126959484E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7052940238982024E+000                  1.1588477506164938E+000                  4.9146091895115687E+000                  6.9148898837633965E-001                  3.3561196462144349E+000                  0.0000000000000000E+000                  1.3800280817995139E+001                 -8.2580306129780501E-001                  6.4956183763757691E+000                  6.1601396823422760E-001                  8.5501315747299644E-001                  1.2821933357619510E+000                  7.0999799999966617E-001                  2.7591705516135406E-001                  3.0829542978004659E-003                  7.4776953387711625E-003                  3.0829542978004663E-003                  7.4776953387711573E-003                  1.4199959999999523E+000                  5.5183411032270846E-001                                        0                                        3 
                                       5                                     1280                  7.4416000000000004E+003                  3.3167249841904991E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.3893628103638304E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.3893628103638304E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999963890007E+000                  4.9006080259649076E+000                 -6.4778064989880626E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.4778064989880626E+000                 -6.4778064989881923E+000                 -1.9003609199195576E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7053654210690303E+000                  1.1567832631530208E+000                  4.9013300715371564E+000                  6.9031395030294640E-001                  3.3584697223612214E+000                  0.0000000000000000E+000                  1.3804921366010774E+001                 -8.2231082427844981E-001                  6.4967663268397446E+000                  6.1601355474372876E-001                  8.5501315747295092E-001                  1.2821933357621000E+000                  7.0999799999953028E-001                  2.7591705516135406E-001                  3.0829542978004659E-003                  7.4776953387711625E-003                  3.0829542978004663E-003                  7.4776953387711573E-003                  1.4199959999999310E+000                  5.5183411032270846E-001                                        0                                        3 
                                       6                                     1280                  9.9299200000000001E+003                  3.3959062302381238E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.3872197208378068E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999819450036E-001                  1.3872197208378068E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999963890007E+000                  4.8848561849900074E+000                 -6.4634525003278958E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.4634525003278958E+000                 -6.4634525003280352E+000                 -1.8956784340762791E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7054501576613816E+000                  1.1543265468367099E+000                  4.8855798856061572E+000                  6.8891611896008786E-001                  3.3612653850469387E+000                  0.0000000000000000E+000                  1.3810444396111192E+001                 -8.1815002422302596E-001                  6.4981282241783376E+000                  6.1601306702984482E-001                  8.5501315747289519E-001                  1.2821933357622846E+000                  7.0999799999936197E-001                  2.7591705516135406E-001                  3.0829542978004659E-003                  7.4776953387711625E-003                  3.0829542978004663E-003                  7.4776953387711573E-003                  1.4199959999999088E+000                  5.5183411032270846E-001                                        0                                        4 
                                       7                                     1280                  1.2915904000000000E+004                  3.4750874762857489E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835075037E-001                  1.4104280422988454E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999835075037E-001                  1.4104280422988454E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999967015007E+000                  4.8662707077079457E+000                 -6.4464212050277432E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.4464212050277432E+000                 -6.4464212050278951E+000                 -1.8901334307395597E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7055504657815752E+000                  1.1514074423980241E+000                  4.8669395319999280E+000                  6.8725595050035904E-001                  3.3645857219663964E+000                  0.0000000000000000E+000                  1.3817007275613083E+001                 -8.1319893246957475E-001                  6.4997397663029464E+000                  6.1601249403418379E-001                  8.5501315747282502E-001                  1.2821933357625146E+000                  7.0999799999915214E-001                  2.7591705516135401E-001                  3.0829542978004654E-003                  7.4776953387711599E-003                  3.0829542978004663E-003                  7.4776953387711573E-003                  1.4199959999998777E+000                  5.5183411032270846E-001                                        0                                        4 
                                       8                                     1280                  1.6499084800000001E+004                  3.5542687223333735E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835075037E-001                  1.4719933956083774E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999835075037E-001                  1.4719933956083774E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999967015007E+000                  4.8442641326680613E+000                 -6.4262549017178934E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.4262549017178934E+000                 -6.4262549017180621E+000                 -1.8835813038624721E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7056689134448235E+000                  1.1479452688677863E+000                  4.8449351507069487E+000                  6.8528796840874240E-001                  3.3685216861496294E+000                  0.0000000000000000E+000                  1.3824791174234194E+001                 -8.0731602639658062E-001                  6.5016406983673605E+000                  6.1601182408239019E-001                  8.5501315747273721E-001                  1.2821933357628028E+000                  7.0999799999888902E-001                  2.7591705516135401E-001                  3.0829542978004654E-003                  7.4776953387711599E-003                  3.0829542978004663E-003                  7.4776953387711573E-003                  1.4199959999998388E+000                  5.5183411032270846E-001                                        0                                        3 
                                       9                                     1280                  2.0798901760000001E+004                  3.6334499683809982E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835075037E-001                  1.5933636003059002E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999835075037E-001                  1.5933636003059002E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999967015007E+000                  4.8183650107724052E+000                 -6.4024365351990244E+000                 -9.8999999999999986E+001                 -2.1799098424414943E+001                 -6.4024365351990244E+000                 -6.4024365351992163E+000                 -1.8758633108301137E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7058083929260617E+000                  1.1438480637881585E+000                  4.8190386214989784E+000                  6.8296040690645354E-001                  3.3731768091542071E+000                  0.0000000000000000E+000                  1.3834004081692601E+001                 -8.0033729538785647E-001                  6.5038751449459546E+000                  6.1601104488390335E-001                  8.5501315747262630E-001                  1.2821933357631670E+000                  7.0999799999855639E-001                  2.7591705516135401E-001                  3.0829542978004654E-003                  7.4776953387711599E-003                  3.0829542978004663E-003                  7.4776953387711573E-003                  1.4199959999997913E+000                  5.5183411032270846E-001                                        0                                        4 
